timestamp,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4
26.3516,-28.13,-35.10,-36.06,-30.78,-12.36,-21.19,-4.15,5.29,11.44,18.14,22.55,18.12,14.40,11.60
26.3594,-30.00,-29.90,-29.47,-14.81,-1.24,-1.24,11.23,12.88,16.41,19.90,16.01,10.75,6.77,-6.91
26.3672,-24.14,-23.92,-12.41,-2.90,3.29,8.15,12.34,7.23,12.39,6.80,2.29,-7.09,-10.34,-12.71
26.3750,-18.22,-20.01,-8.93,1.73,2.78,6.77,2.66,6.67,6.23,-6.48,-5.37,-12.65,-10.01,-10.91
26.3828,-21.66,-18.13,-4.51,2.30,2.12,2.91,-0.33,-3.35,-2.90,-13.62,-13.05,-9.67,-12.31,-1.73
26.3906,-26.95,-18.23,-1.49,8.03,5.34,-0.60,-4.10,-7.37,-5.84,-9.78,-11.61,-8.89,-1.00,10.73
26.3984,-21.36,-2.98,6.29,15.22,7.69,1.36,-0.58,-7.46,-6.03,-7.21,-2.30,-1.24,12.39,12.84
26.4063,-0.59,14.64,19.45,26.17,13.35,1.93,1.50,-6.36,-9.27,-10.48,-2.15,4.91,16.98,14.77
26.4141,19.96,24.89,30.40,20.67,8.87,-5.69,-12.07,-9.99,-13.06,-6.31,-2.09,10.79,20.24,22.33
26.4219,20.01,28.23,17.41,12.04,-5.05,-10.81,-14.50,-16.26,-17.20,-4.98,4.81,17.07,23.93,24.73
26.4297,17.91,14.51,-0.23,-11.40,-15.29,-22.28,-20.76,-10.40,-5.08,7.97,22.20,29.61,32.36,29.07
26.4375,4.91,0.87,-11.67,-21.51,-20.79,-20.88,-16.62,-4.10,10.15,26.36,30.36,37.09,32.93,20.78
26.4453,-3.47,-10.95,-22.36,-24.94,-12.49,-13.76,1.19,10.06,23.98,32.23,40.58,31.58,22.79,3.73
26.4531,-6.82,-11.35,-15.14,-19.36,-4.14,0.57,12.42,16.24,35.13,34.00,33.09,21.12,2.55,-9.06
26.4609,-5.10,-8.58,-13.97,-12.23,0.44,3.70,9.78,21.67,32.77,25.05,14.60,1.65,-9.94,-15.87
26.4688,-6.45,-12.48,-15.62,-7.89,-3.34,4.75,12.80,14.21,24.04,20.98,7.25,-4.21,-17.94,-19.17
26.4766,-14.82,-21.28,-14.42,-8.68,1.93,9.62,13.18,14.80,22.65,7.30,-2.89,-8.00,-12.14,-10.28
26.4844,-20.68,-20.50,-9.83,-0.91,4.02,9.43,18.21,22.76,15.02,7.79,-5.44,-10.05,-8.62,-9.69
26.4922,-21.44,-8.86,3.74,11.49,14.33,23.93,21.10,18.49,8.03,11.90,-5.12,-12.58,-13.23,1.88
26.5000,1.98,12.42,17.69,30.78,19.19,23.17,22.44,9.81,-0.11,-10.86,-16.38,-10.34,-5.18,1.29
26.5078,18.35,22.67,28.02,25.98,15.32,11.20,7.80,5.05,-4.99,-13.73,-13.73,-11.13,-0.14,10.64
26.5156,22.93,25.79,22.64,19.42,8.02,6.15,1.21,-4.03,-12.68,-12.84,-11.16,3.85,12.08,19.72
26.5234,15.27,12.37,3.50,-2.66,0.95,-4.11,-3.75,-4.05,-11.67,-1.70,3.12,14.35,23.32,29.71
26.5313,11.75,2.83,-2.21,-12.21,-2.68,-4.76,3.29,4.63,2.80,7.07,21.22,23.44,30.46,30.12
26.5391,4.95,-0.78,-5.89,-9.91,-1.94,1.44,4.33,7.22,10.71,16.03,21.02,26.45,18.51,17.88
26.5469,5.88,-2.64,-3.75,2.52,7.87,6.83,12.22,11.66,21.95,19.48,23.35,16.93,11.40,1.63
26.5547,4.64,-4.53,-3.17,1.12,5.91,12.21,10.99,8.85,20.28,12.84,10.11,7.28,-2.50,-9.30
26.5625,-3.95,-7.44,-10.03,-1.61,5.12,12.55,11.10,8.12,17.67,14.21,4.18,-1.87,-7.26,-17.42
26.5703,-22.78,-16.98,-16.45,-4.94,7.14,8.28,15.14,10.50,12.03,6.37,2.76,-3.51,-5.78,-12.39
26.5781,-29.05,-14.63,-1.82,4.82,15.02,20.99,13.09,15.62,14.95,1.21,0.82,-7.30,-10.50,-11.84
26.5859,-18.06,-0.96,9.63,26.46,25.45,26.88,17.84,10.98,4.13,-7.45,-6.70,-11.61,-18.20,-12.03
26.5938,3.71,16.75,32.56,39.30,27.98,19.45,13.36,6.97,-10.15,-16.58,-16.28,-22.49,-16.15,-12.05
26.6016,18.89,29.93,35.77,42.35,21.04,10.60,0.38,-12.03,-17.23,-25.06,-21.74,-12.86,-11.03,-0.87
26.6094,27.11,32.92,30.33,28.79,8.53,-4.41,-9.00,-13.38,-26.67,-26.33,-14.87,-5.05,2.67,10.42
26.6172,25.38,22.40,22.44,7.85,-11.76,-12.56,-12.08,-15.18,-20.03,-9.15,-3.72,13.45,15.17,13.52
26.6250,18.09,19.48,10.32,-9.80,-3.47,-6.96,-10.44,-8.55,-10.59,0.81,15.17,17.43,20.16,14.23
26.6328,23.62,20.04,15.70,4.73,-2.37,-9.61,-7.13,-3.36,4.83,8.25,15.15,20.47,11.17,6.70
26.6406,32.92,21.73,8.29,-2.34,-8.71,-5.28,-7.03,-3.04,8.54,16.86,20.36,8.93,0.43,-12.74
26.6484,26.36,16.01,-1.45,-13.01,-9.58,-7.45,-7.05,0.89,12.88,16.17,9.36,2.80,-8.14,-19.90
26.6563,6.00,-8.32,-13.76,-22.55,-16.22,-11.00,-1.12,0.74,15.82,16.07,6.71,-4.43,-11.85,-19.40
26.6641,-7.08,-18.94,-25.59,-24.28,-9.10,-8.67,0.53,11.61,19.04,15.65,8.73,-7.86,-20.64,-21.68
26.6719,-17.48,-23.65,-20.06,-9.17,-0.17,2.96,11.13,15.88,21.63,9.64,0.38,-13.23,-28.23,-25.74
26.6797,-16.38,-6.15,-2.68,10.98,7.52,16.08,11.45,12.64,11.09,-3.79,-15.20,-28.25,-31.60,-33.71
26.6875,1.65,3.10,16.84,21.82,16.81,17.23,16.07,9.55,-2.18,-15.54,-31.13,-39.91,-37.08,-28.51
26.6953,11.28,15.71,20.33,21.00,7.51,3.91,3.59,-4.50,-20.81,-31.44,-40.20,-35.17,-26.38,-18.26
26.7031,12.33,7.65,12.06,5.73,0.33,-0.46,-5.25,-16.04,-22.97,-29.30,-31.92,-21.33,-9.24,6.19
26.7109,7.34,11.12,1.89,0.87,1.38,-1.45,-12.51,-13.33,-27.51,-23.83,-20.62,-9.39,4.66,12.74
26.7188,6.72,8.43,6.19,2.44,0.14,-7.09,-5.54,-12.51,-17.54,-14.54,-10.29,0.96,11.04,18.03
26.7266,14.21,14.73,9.19,4.93,-4.86,-3.20,-5.24,-8.50,-16.28,-7.18,-4.03,6.30,7.14,9.45
26.7344,24.93,12.55,2.55,-2.72,-2.79,-10.99,-8.14,-16.34,-11.45,-11.41,0.18,4.12,8.63,5.89
26.7422,13.74,0.73,-12.78,-14.21,-10.94,-12.06,-15.43,-13.93,-9.10,-0.28,0.36,9.38,5.40,0.28
26.7500,-2.05,-19.86,-22.76,-28.67,-14.03,-17.65,-9.75,-9.13,1.07,1.37,6.78,7.69,8.39,-1.06
26.7578,-21.98,-32.74,-33.18,-26.83,-10.37,-8.28,-6.17,1.40,7.14,6.76,10.40,9.69,-0.29,-5.91
26.7656,-28.29,-32.32,-25.85,-11.01,0.83,3.52,7.16,1.97,11.49,7.80,1.29,-0.12,-12.73,-15.63
26.7734,-24.29,-15.07,-11.76,5.56,6.79,10.63,9.26,6.19,8.61,-2.60,-7.73,-15.68,-17.00,-19.00
26.7813,-14.01,-3.64,3.29,10.57,9.73,4.61,0.95,-3.12,-5.47,-19.66,-26.15,-21.76,-20.43,-19.45
26.7891,-12.51,2.10,4.60,11.00,9.21,2.30,-9.20,-11.13,-23.98,-25.89,-29.43,-21.62,-16.93,-4.85
26.7969,-11.76,-3.03,7.20,5.87,2.74,-8.64,-10.81,-15.74,-24.06,-28.54,-19.98,-11.36,-5.41,6.64
26.8047,-5.13,1.59,8.94,7.43,-4.17,-6.67,-17.20,-17.89,-25.53,-22.26,-7.98,-1.88,8.19,17.55
26.8125,6.62,11.08,17.56,11.71,-3.97,-7.00,-10.53,-18.02,-17.60,-15.02,-6.97,7.63,11.97,21.01
26.8203,15.56,26.45,20.58,7.27,-7.92,-16.14,-19.41,-15.91,-20.17,-10.69,1.63,9.70,12.54,12.14
26.8281,23.00,21.50,14.80,-5.51,-13.13,-20.10,-22.88,-23.40,-14.16,-2.57,4.10,18.54,14.85,12.38
26.8359,23.08,10.44,-6.47,-23.48,-28.30,-28.57,-28.08,-18.40,-9.00,7.63,14.42,19.64,20.74,13.85
26.8438,-1.73,-14.01,-24.31,-40.16,-27.64,-28.63,-20.24,-5.63,4.01,17.93,24.23,27.61,20.64,7.89
26.8516,-12.86,-21.70,-30.47,-40.83,-24.06,-17.13,-3.07,7.31,22.19,27.62,29.92,18.85,9.44,0.59
26.8594,-17.49,-27.65,-29.72,-25.13,3.06,-7.86,6.89,13.98,29.17,24.83,21.62,6.02,-6.53,-11.76
26.8672,-14.68,-19.04,-16.83,-15.03,-9.36,0.31,9.39,18.70,23.93,15.98,7.38,-8.85,-17.41,-26.24
26.8750,-11.29,-15.02,-10.68,-4.99,-4.00,0.98,6.51,10.45,17.24,4.52,-10.74,-17.70,-23.80,-35.90
26.8828,-17.57,-18.08,-14.05,-7.01,-0.92,6.09,6.27,9.13,1.63,-1.46,-14.64,-22.30,-16.38,-6.50
26.8906,-25.97,-20.82,-15.71,-1.84,-0.95,2.95,2.44,5.86,3.38,-11.56,-12.33,-12.29,-11.29,0.47
26.8984,-22.50,-8.70,-0.47,5.17,2.16,7.43,7.54,2.76,-2.07,-6.05,-8.82,-9.69,-2.47,12.78
26.9063,-6.34,3.01,13.52,12.25,8.39,5.69,4.18,5.81,-4.48,-11.44,-13.24,-1.87,8.36,19.67
26.9141,15.51,20.53,22.59,14.37,9.49,2.67,-0.42,0.38,-17.04,-14.81,-5.95,-3.50,12.11,23.03
26.9219,16.66,15.03,15.09,-1.88,-2.10,-2.65,-9.47,-6.25,-16.56,-13.82,-5.98,11.55,18.96,28.98
26.9297,7.99,4.81,-3.48,-16.24,-11.80,-12.03,-9.97,-9.90,-12.55,2.26,13.38,19.71,29.69,26.99
26.9375,-7.02,-8.51,-21.93,-22.54,-10.09,-8.49,-4.59,-3.70,1.31,15.16,20.59,29.75,30.16,31.82
26.9453,-13.46,-17.58,-19.71,-21.56,-8.62,-3.34,4.17,10.77,22.14,24.35,25.99,31.54,26.20,20.23
26.9531,-15.82,-18.98,-15.94,-11.21,5.31,5.32,10.54,16.81,25.12,28.49,22.16,17.03,10.01,1.75
26.9609,-9.86,-12.75,-9.27,0.91,3.98,15.51,17.18,17.37,20.03,16.30,10.87,9.56,-0.81,-9.94
26.9688,-17.10,-13.95,-12.64,-1.36,12.15,9.91,13.98,13.35,15.03,9.83,5.29,-5.73,-6.42,-9.93
26.9766,-28.18,-17.37,-13.88,1.70,6.48,13.39,13.06,11.47,7.71,7.72,-4.19,-1.62,-7.81,-4.80
26.9844,-26.97,-18.59,-0.09,8.55,10.48,16.92,8.77,8.78,10.42,4.03,-2.21,-1.89,-2.89,3.45
26.9922,-20.80,-3.84,11.74,26.43,17.45,18.80,12.44,5.70,6.17,0.03,-6.27,-3.88,-0.33,6.91
27.0000,3.32,16.07,30.38,37.83,27.05,19.64,7.50,0.32,-2.91,-9.50,-10.29,-6.03,5.14,5.76
27.0078,20.55,35.47,36.90,35.64,18.42,11.49,-10.94,-7.75,-18.59,-15.57,-7.58,-6.45,10.31,10.71
27.0156,30.20,37.74,31.96,22.35,7.43,-4.70,-12.17,-16.23,-19.98,-13.04,-1.24,9.45,17.46,18.28
27.0234,28.57,25.07,12.14,0.21,-3.52,-9.68,-11.82,-9.29,-11.75,-0.15,11.99,23.05,29.27,23.66
27.0313,15.09,14.62,5.53,-4.40,-5.15,-11.20,-9.24,-1.25,8.50,21.62,27.58,33.74,26.32,22.50
27.0391,17.40,5.20,-1.54,-4.34,-2.03,-5.71,1.75,11.90,21.68,28.86,30.04,25.84,21.54,9.52
27.0469,15.61,10.34,2.81,-5.36,0.88,-3.08,4.47,14.59,22.74,32.10,29.78,19.62,2.10,-9.78
27.0547,13.68,7.00,-3.79,-4.45,-5.21,0.37,11.85,13.89,28.11,27.88,16.00,7.79,-12.33,-21.13
27.0625,4.91,-1.66,-11.75,-8.62,-1.65,4.83,7.89,11.64,22.09,16.44,7.91,-7.14,-12.78,-22.96
27.0703,-9.52,-17.26,-14.46,-9.99,-2.02,6.74,9.39,16.23,25.26,14.25,6.49,-7.71,-17.79,-21.90
27.0781,-23.53,-27.71,-11.98,-4.39,6.85,17.26,22.85,19.92,26.00,14.79,-1.14,-14.65,-17.87,-22.80
27.0859,-16.30,-3.29,9.94,19.56,20.47,21.79,23.50,18.28,14.69,-0.43,-15.28,-26.09,-25.49,-19.21
27.0938,6.71,11.87,19.76,43.63,23.63,21.68,24.49,15.43,-4.22,-17.46,-25.77,-24.21,-25.55,-12.84
27.1016,16.79,28.03,30.83,31.03,27.58,18.48,8.51,1.81,-19.11,-21.95,-28.26,-27.69,-17.21,-5.47
27.1094,19.43,23.03,25.80,18.72,6.74,8.47,-4.65,-7.73,-25.55,-22.38,-26.43,-13.77,-6.06,12.49
27.1172,17.81,13.27,15.15,3.20,4.96,-3.44,-8.34,-7.41,-21.44,-16.94,-8.46,3.05,10.07,20.97
27.1250,14.01,11.04,2.40,3.86,-1.66,-3.63,0.41,-5.56,-8.74,-2.05,0.75,13.17,18.65,21.13
27.1328,19.85,10.20,4.97,1.03,3.73,-0.45,-2.50,-0.31,1.13,2.67,8.29,11.47,13.26,12.61
27.1406,18.45,8.93,3.76,-0.13,3.46,-0.84,2.54,-1.71,-0.74,1.68,9.50,9.87,3.56,-1.66
27.1484,14.69,2.93,-2.92,-5.95,0.74,-2.23,-0.45,-0.20,1.92,6.93,0.58,1.73,-0.59,-12.61
27.1563,-3.48,-14.86,-19.48,-16.48,-1.65,-16.29,-5.26,-1.01,8.46,8.32,1.82,-0.88,-1.98,-8.78
27.1641,-16.73,-26.52,-18.78,-18.63,-0.18,-0.40,-0.11,1.86,11.82,5.61,3.08,-1.89,-9.59,-12.16
27.1719,-25.86,-22.48,-10.55,0.30,11.45,8.86,11.59,8.78,12.43,2.57,-2.04,-12.40,-12.49,-17.97
27.1797,-20.58,-10.25,6.38,21.27,16.03,19.38,12.96,6.38,-0.10,-5.96,-13.10,-18.87,-22.94,-23.56
27.1875,-3.11,5.70,21.62,30.87,17.92,13.56,3.94,-2.98,-7.96,-21.41,-26.52,-26.62,-24.48,-18.32
27.1953,5.48,16.92,28.68,29.46,14.47,8.82,-5.73,-17.92,-22.52,-34.99,-30.25,-26.20,-17.84,-8.30
27.2031,8.83,19.23,20.85,20.33,3.93,-3.80,-18.04,-22.89,-29.18,-30.81,-26.74,-13.55,-0.40,4.71
27.2109,8.69,18.50,14.42,9.96,-4.31,-14.37,-20.68,-20.68,-25.26,-18.70,-10.43,2.17,11.79,12.39
27.2188,15.42,21.23,11.71,6.09,-3.06,-14.25,-19.90,-16.85,-18.07,-13.54,-2.59,11.71,10.44,17.99
27.2266,25.35,26.01,16.81,2.20,-6.92,-12.06,-20.36,-16.94,-17.58,0.17,2.92,12.72,13.78,6.52
27.2344,31.20,21.46,14.68,-0.33,-12.53,-22.29,-20.32,-18.09,-11.90,-2.08,7.74,9.39,5.70,2.41
27.2422,27.62,11.14,-4.10,-16.96,-22.27,-26.55,-23.90,-13.67,-3.48,5.22,13.57,-2.63,6.08,-2.01
27.2500,6.72,-8.24,-27.57,-33.17,-26.31,-22.95,-18.54,-8.13,5.00,11.93,13.51,5.71,0.26,-8.33
27.2578,-17.85,-22.34,-33.17,-36.45,-21.11,-16.51,-5.42,6.12,18.59,16.87,18.49,3.64,-8.73,-15.95
27.2656,-18.37,-29.21,-29.72,-22.62,-10.94,-5.94,7.92,9.45,20.31,14.13,4.87,-8.19,-16.18,-28.81
27.2734,-19.58,-18.18,-14.34,-7.69,-0.69,19.54,12.82,12.59,15.14,8.02,-8.02,-19.40,-31.11,-28.76
27.2813,-7.14,-8.01,0.52,5.87,3.47,1.47,8.33,1.22,3.08,-12.36,-26.62,-34.88,-30.47,-23.58
27.2891,-9.04,-4.97,0.72,3.24,2.48,4.07,-1.39,-2.50,-13.43,-21.88,-30.89,-33.42,-26.57,-16.80
27.2969,-6.70,-8.11,-2.63,-2.54,-4.59,-5.74,-6.97,-12.46,-17.49,-27.14,-25.48,-25.57,-7.79,0.77
27.3047,-12.15,-2.38,1.41,-1.28,-5.63,-4.59,-4.93,-7.55,-18.22,-20.34,-16.58,-14.12,1.59,17.86
27.3125,-2.18,0.97,5.52,8.05,-2.71,0.24,-5.63,-8.27,-16.12,-14.73,-10.93,-4.62,5.98,18.41
27.3203,11.05,16.70,13.60,2.98,-6.06,-4.39,-4.15,-10.67,-22.70,-19.13,-5.99,3.54,12.27,21.39
27.3281,20.58,12.74,2.63,-6.51,-6.95,-9.66,-14.09,-18.55,-20.63,-12.05,1.15,11.21,18.79,16.85
27.3359,8.18,-4.02,-15.26,-20.83,-20.78,-16.40,-14.79,-16.70,-15.87,-4.52,4.54,14.31,16.44,24.41
27.3438,-11.15,-17.67,-28.19,-36.06,-22.39,-15.61,-17.23,-5.90,2.62,6.12,20.76,19.80,18.47,17.51
27.3516,-26.70,-35.28,-34.22,-28.38,-14.37,-8.10,0.36,3.80,13.64,18.09,23.40,20.53,17.42,12.11
27.3594,-26.22,-34.32,-25.64,-14.80,-6.34,10.94,5.52,11.72,18.77,15.91,17.31,7.57,4.62,-5.24
27.3672,-21.28,-24.09,-15.09,-3.87,6.64,12.09,14.00,10.10,18.16,5.83,-0.83,-2.20,-9.77,-16.60
27.3750,-21.36,-14.84,-10.48,2.72,4.01,6.30,7.47,5.07,5.83,1.09,-10.22,-12.75,-16.23,-13.22
27.3828,-21.14,-18.41,-8.80,1.70,7.66,0.72,-1.53,-6.39,-1.62,-7.69,-12.31,-8.08,-11.47,-4.80
27.3906,-29.16,-11.24,-3.75,8.38,8.17,4.96,-1.81,-6.85,-8.58,-13.76,-13.75,-3.47,1.74,6.34
27.3984,-23.05,-4.95,9.43,17.65,4.70,5.40,-3.45,-1.03,-13.16,-13.03,-5.88,-0.60,12.50,13.32
27.4063,-4.20,13.37,19.11,26.10,14.06,0.96,-4.67,-7.40,-12.73,-8.41,-5.50,4.07,15.28,18.73
27.4141,16.33,28.14,25.32,20.61,4.23,0.46,-12.24,-7.68,-20.45,-6.00,-2.84,10.27,18.09,15.62
27.4219,26.56,25.12,23.18,5.52,-3.28,-14.24,-14.99,-17.79,-14.69,-5.86,11.40,18.43,24.15,24.14
27.4297,16.30,14.08,0.99,-9.65,-13.56,-17.93,-16.58,-14.50,-6.87,6.01,18.59,26.96,26.88,24.93
27.4375,8.75,-6.23,-18.18,-27.02,-16.92,-22.88,-11.03,-4.39,10.59,21.52,37.40,31.52,31.91,18.71
27.4453,-4.70,-9.17,-20.50,-24.14,-17.78,-8.21,2.29,7.04,29.28,34.22,35.40,34.42,17.82,9.76
27.4531,-4.70,-10.37,-18.38,-16.23,-8.52,-2.90,10.51,15.56,36.25,38.63,34.40,19.26,3.29,-8.40
27.4609,-1.10,-7.21,-9.20,-11.52,-1.32,3.93,9.96,21.79,28.49,30.15,17.09,6.72,-12.18,-17.46
27.4688,-8.07,-8.90,-10.75,-10.78,0.26,8.01,10.53,13.98,25.01,17.37,4.67,-7.77,-20.50,-19.45
27.4766,-17.98,-19.76,-12.20,-6.18,16.85,8.95,10.48,17.07,20.27,11.84,0.43,1.28,-12.03,-13.28
27.4844,-27.25,-22.86,-13.40,-4.09,9.60,15.24,19.70,15.31,13.55,6.20,-7.45,-10.17,-10.39,-5.79
27.4922,-16.59,-5.74,4.84,15.02,14.91,20.31,18.44,15.50,7.54,1.59,-9.30,-11.61,-10.20,-4.88
27.5000,3.95,13.83,20.45,30.68,16.74,22.31,21.55,16.47,-3.92,-8.58,-14.78,-11.74,-6.25,0.70
27.5078,20.36,21.23,28.52,32.11,15.52,18.56,8.93,-0.39,-14.33,-18.61,-14.38,-12.90,-1.23,7.14
27.5156,18.53,24.22,25.00,13.99,4.16,3.25,-2.59,-3.77,-13.76,-14.57,-8.97,-3.65,14.79,20.04
27.5234,16.69,12.10,6.43,-2.23,0.80,-4.94,-1.61,-9.29,-6.92,-1.49,1.22,11.56,27.03,27.58
27.5313,9.87,-1.60,-4.02,-11.76,-4.78,-2.04,-0.56,1.32,3.85,11.87,15.10,26.29,27.75,22.75
27.5391,1.08,-0.27,-6.93,-8.85,3.70,5.62,7.59,10.53,12.47,22.47,20.75,24.18,19.89,16.52
27.5469,7.72,0.94,-5.22,-4.01,8.47,7.79,15.01,12.49,21.21,21.40,19.66,12.43,5.50,-0.87
27.5547,4.18,-4.40,0.77,1.63,4.57,9.98,8.54,12.94,14.00,15.57,8.91,6.32,-5.48,-12.37
27.5625,-7.28,-10.98,-11.71,-2.70,3.37,11.57,7.97,11.07,13.45,7.34,2.96,-5.05,-4.87,-16.66
27.5703,-20.13,-18.15,-15.93,-6.14,11.71,12.06,14.78,7.34,14.40,11.33,4.90,-6.58,-11.02,-16.59
27.5781,-23.69,-18.05,-7.36,9.23,16.60,19.38,19.00,11.53,13.02,3.21,-5.83,-11.19,-10.62,-16.02
27.5859,-14.90,-3.64,9.63,25.32,27.33,27.25,16.10,15.73,7.19,-0.34,-11.58,-15.45,-17.38,-15.46
27.5938,4.03,17.63,31.52,37.76,28.84,20.69,10.88,3.18,-4.32,-13.07,-17.38,-18.58,-11.84,-10.62
27.6016,17.07,34.88,39.06,41.02,18.00,11.92,-3.40,-5.22,-18.00,-21.35,-19.09,-17.29,-9.19,-4.06
27.6094,27.29,32.40,30.09,26.56,10.37,1.58,-10.37,-17.83,-28.62,-21.28,-17.98,-6.26,2.49,7.41
27.6172,22.41,23.48,21.03,9.61,-0.64,-13.00,-17.12,-14.07,-16.61,-7.48,1.42,12.57,14.26,15.87
27.6250,24.54,21.15,11.25,1.83,-5.57,-8.72,-10.30,-8.20,-12.06,5.72,14.59,23.05,17.77,18.50
27.6328,21.57,24.06,11.79,-1.15,-4.49,-7.83,-11.02,-2.40,-0.36,12.45,20.26,15.46,16.89,1.34
27.6406,30.81,23.83,13.29,-1.50,-4.53,-9.80,-8.63,0.58,4.16,13.65,14.28,14.78,-0.46,-7.93
27.6484,21.55,16.21,-2.85,-13.91,-13.88,-12.41,-8.48,-2.09,11.85,11.15,10.58,0.94,-4.64,-16.45
27.6563,10.51,-6.84,-14.73,-26.64,-14.66,-14.50,-7.30,4.23,13.46,14.41,-5.17,-3.95,-15.20,-21.39
27.6641,-8.63,-16.16,-28.66,-22.86,-11.78,-7.24,2.53,9.27,23.58,19.37,3.80,-3.46,-21.06,-23.49
27.6719,-17.17,-20.03,-21.07,-15.43,-4.49,5.61,15.28,13.59,18.71,11.09,-0.49,-15.01,-23.30,-27.29
27.6797,-10.00,-9.84,-0.71,6.39,12.56,15.94,16.91,11.98,15.15,0.84,-14.27,-30.46,-34.29,-35.99
27.6875,-2.59,4.91,16.61,19.59,12.93,17.18,11.28,10.52,-3.99,-20.09,-28.55,-30.53,-38.05,-30.48
27.6953,11.44,14.39,13.03,21.24,12.49,4.22,-0.36,-6.35,-17.18,-28.72,-39.12,-33.85,-27.50,-14.38
27.7031,12.16,17.32,7.24,10.45,0.91,0.99,-8.27,-11.49,-24.71,-32.03,-33.88,-24.11,-14.88,2.61
27.7109,10.23,4.19,4.07,1.34,0.88,-6.75,-5.42,-15.69,-23.72,-25.35,-20.78,-10.29,-0.31,13.70
27.7188,12.91,5.53,8.15,1.48,-2.10,-6.20,-9.48,-11.62,-20.66,-18.62,-7.44,2.24,8.91,14.47
27.7266,21.05,13.38,9.25,1.53,-6.00,-8.80,-7.53,-10.44,-14.67,-10.36,-6.53,-0.24,10.53,9.26
27.7344,23.09,16.09,2.09,-1.31,-4.76,-8.20,-8.60,-14.01,-10.64,-8.95,-5.36,0.05,7.89,4.52
27.7422,12.64,-1.74,-10.46,-15.68,-13.34,-17.84,-14.15,-15.19,-11.59,-0.73,-0.03,8.56,7.28,-0.43
27.7500,-1.83,-21.85,-29.90,-31.15,-19.91,-13.08,-9.08,-6.36,-2.67,2.07,8.21,11.23,2.66,-0.97
27.7578,-21.69,-30.52,-37.08,-31.27,-11.99,-11.48,-6.68,-1.78,6.77,6.70,8.74,2.44,-1.26,-2.07
27.7656,-20.76,-34.85,-24.64,-17.59,-2.49,6.65,5.38,4.85,11.65,11.36,-0.86,-6.83,-10.08,-15.56
27.7734,-22.89,-21.39,-8.10,6.66,3.57,13.12,8.02,5.50,8.38,-6.24,-12.67,-20.03,-16.71,-24.82
27.7813,-16.71,-3.98,2.21,11.07,12.79,7.37,5.06,-6.20,-9.13,-14.46,-23.45,-28.31,-24.52,-17.97
27.7891,-19.96,0.57,3.82,8.19,3.84,-2.62,-4.24,-10.85,-21.09,-26.63,-23.01,-20.61,-19.49,-7.57
27.7969,-12.85,-3.23,4.18,3.80,-3.93,-6.74,-16.71,-20.50,-23.47,-27.16,-20.47,-8.84,0.65,8.30
27.8047,-8.65,4.16,4.96,8.09,-0.66,-7.42,-16.75,-17.07,-20.72,-18.61,-13.60,2.40,6.70,19.86
27.8125,1.46,10.25,14.13,13.59,-4.14,-10.09,-16.71,-14.62,-20.71,-17.35,-3.34,5.32,17.19,16.51
27.8203,12.83,21.95,22.37,9.38,-6.74,-13.86,-13.84,-17.32,-19.31,-12.67,2.17,14.74,17.61,18.56
27.8281,27.26,21.61,13.71,0.56,-15.80,-25.30,-25.17,-17.41,-19.01,-7.28,5.65,16.07,13.24,16.95
27.8359,18.75,5.45,-2.98,-25.10,-26.44,-27.08,-24.51,-19.01,-3.97,3.54,15.33,24.03,22.54,11.87
27.8438,4.22,-11.49,-27.43,-34.68,-31.35,-30.45,-17.38,-12.23,8.58,17.82,23.88,22.97,16.87,12.91
27.8516,-11.00,-22.71,-37.42,-40.88,-22.11,-18.79,-10.34,5.65,19.08,30.36,25.10,19.13,6.94,0.49
27.8594,-21.85,-11.64,-28.50,-26.89,-11.11,-2.00,7.95,15.11,27.97,28.67,20.60,0.49,-5.82,-18.52
27.8672,-13.54,-16.64,-16.74,-13.82,-6.13,1.96,9.96,12.73,27.02,19.51,8.62,-3.70,-21.31,-25.34
27.8750,-13.14,-12.97,-12.04,-2.87,-6.86,7.08,10.77,11.25,11.53,7.46,-11.24,-17.76,-19.60,-22.34
27.8828,-14.56,-16.55,-9.99,-6.62,-3.34,6.04,8.63,2.32,7.96,-5.37,-14.57,-19.92,-21.89,-7.52
27.8906,-21.31,-18.08,-9.43,-2.41,-2.99,4.60,3.70,7.23,-1.77,-6.66,-16.32,-12.70,-7.16,5.45
27.8984,-21.09,-13.56,-0.63,3.34,6.66,11.59,5.55,8.73,-4.20,-11.28,-7.73,-5.08,3.67,10.95
27.9063,-1.04,5.65,10.38,16.13,9.36,7.13,11.08,3.04,-10.04,-14.56,-11.11,-2.24,2.29,17.62
27.9141,14.23,16.92,18.15,14.00,9.89,5.22,3.02,-4.24,-17.24,-17.59,-5.91,2.71,9.19,19.79
27.9219,18.00,16.28,13.47,6.63,-0.08,-7.54,-6.66,-6.75,-16.86,-9.20,-2.16,5.50,18.72,26.60
27.9297,14.11,-4.98,-7.81,-10.53,-9.08,-11.33,-14.41,-6.71,-10.19,2.68,12.62,24.00,24.96,29.10
27.9375,-1.41,-14.20,-16.66,-23.57,-13.37,-10.00,-4.10,-0.70,5.96,17.68,24.45,31.37,30.65,26.24
